THUM_GEOGRAFI,SUG_DEREH,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,HUMRAT_TEUNA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,MEZEG_AVIR,PNE_KVISH
1,4,3,31,4,1,3,2,2,2,0,4,1,4,3,1,1,1
1,4,10,45,4,1,2,3,2,1,0,5,1,3,3,1,1,1
1,2,6,63,4,1,1,3,17,0,3,1,1,2,3,1,1,1
1,1,5,81,4,5,6,3,2,3,0,1,1,3,3,3,1,1
1,1,10,96,3,5,3,3,2,1,0,1,1,2,3,3,1,1
1,1,10,64,4,1,2,3,2,0,3,1,1,4,3,11,1,1
1,1,9,69,4,1,4,3,2,0,3,2,1,3,3,1,1,1
1,1,4,53,4,1,1,3,3,0,3,1,1,3,3,1,1,1
1,1,10,55,4,1,7,3,2,1,0,1,1,2,3,1,1,1
1,4,10,9,1,5,5,3,2,2,0,4,1,3,3,4,1,1
1,2,4,2,4,5,6,3,3,1,0,1,0,3,3,3,1,1
1,1,10,68,4,1,6,1,2,0,3,1,1,3,4,1,1,1
1,3,11,8,4,5,2,3,2,0,3,4,1,3,3,3,1,1
1,4,9,83,4,5,3,2,2,3,0,4,1,0,3,5,1,1
1,1,7,32,4,1,1,3,2,1,0,1,1,3,3,1,1,1
1,2,2,39,4,1,6,3,2,0,3,1,1,2,3,1,1,1
2,4,7,50,4,1,6,3,5,3,0,4,1,3,3,1,1,1
1,1,9,63,4,1,5,3,2,0,2,1,1,2,3,1,1,1
1,3,9,18,1,5,5,3,2,0,2,1,1,5,3,3,1,1
1,4,2,6,4,5,6,3,3,0,2,2,1,4,3,3,1,1
1,2,9,45,4,1,3,2,1,1,0,1,1,1,3,1,1,1
1,2,11,75,4,5,2,3,1,1,0,1,1,3,3,3,1,1
1,2,9,57,4,1,7,3,1,0,5,1,1,1,3,1,1,6
1,4,11,58,4,1,1,3,10,1,0,5,1,5,3,1,1,1
1,1,3,28,4,1,4,3,1,0,3,1,1,3,3,1,1,1
1,4,8,81,4,5,6,1,10,0,2,5,1,3,3,3,1,1
1,1,12,47,4,1,5,3,2,3,0,1,1,1,3,1,1,1
1,4,3,28,4,1,4,3,2,2,0,1,1,3,3,1,1,1
1,1,6,59,4,1,6,3,2,3,0,1,1,3,3,1,1,1
1,1,4,83,4,5,7,3,1,2,0,1,1,3,3,3,1,1
1,1,8,91,4,5,7,3,3,1,0,1,1,3,3,3,1,1
1,2,3,33,4,1,5,3,2,3,0,1,3,2,1,1,1,1
1,2,8,61,4,1,5,3,1,1,0,1,1,1,3,1,1,1
1,1,7,61,4,1,5,3,4,3,0,1,1,4,3,1,1,1
1,2,7,53,4,1,4,3,5,3,0,1,1,3,3,1,1,1
1,2,11,66,4,5,4,3,3,0,3,1,1,5,3,6,1,1
1,2,6,23,4,5,6,3,5,0,3,3,1,3,4,6,1,1
1,2,4,88,4,5,4,3,1,1,0,1,1,1,3,3,1,1
1,2,3,45,4,1,2,3,1,3,0,1,1,2,3,1,1,1
1,2,12,49,4,1,6,3,2,9,0,0,0,0,5,11,9,9
1,1,12,39,4,1,3,3,1,0,3,1,1,2,3,1,1,1
1,1,1,39,4,1,6,2,1,0,3,2,1,4,3,1,1,1
1,3,3,95,4,5,2,3,2,3,0,2,1,1,3,3,1,1
1,2,12,62,4,1,1,3,3,3,0,1,1,2,3,1,1,1
1,2,9,57,4,1,1,2,11,0,4,1,1,2,3,1,1,1
1,2,3,84,1,5,1,3,2,3,0,1,1,2,3,3,1,1
1,2,4,61,4,1,5,3,5,3,0,1,1,3,3,1,1,1
1,1,3,38,4,1,2,3,2,3,0,1,1,4,3,1,1,1
1,1,3,32,4,1,1,3,2,0,3,1,1,3,3,1,1,1
2,4,12,63,4,1,2,3,5,2,0,4,1,2,3,1,2,2
1,4,5,51,4,1,2,3,10,2,0,4,1,4,3,1,1,1
1,1,3,79,4,5,4,3,3,3,0,1,1,4,3,3,1,1
1,2,6,32,4,1,3,3,5,3,0,1,1,2,3,1,1,1
1,2,9,31,4,1,2,3,1,1,0,1,1,1,3,1,1,1
1,3,12,63,4,1,7,3,2,0,3,5,1,3,3,1,1,1
1,4,2,37,4,1,3,3,2,2,0,4,1,3,3,1,1,1
1,1,9,36,4,1,3,3,1,3,0,1,1,2,3,1,1,1
1,2,3,24,4,5,3,3,5,0,3,1,1,4,3,6,1,1
1,3,3,62,4,1,4,3,2,3,0,4,1,4,3,1,9,1
1,2,7,67,4,1,1,2,2,0,2,1,1,3,3,1,1,1
1,2,9,72,4,1,1,3,1,3,0,1,1,2,3,1,1,1
1,4,7,83,4,5,5,3,8,0,1,1,1,0,3,6,1,1
1,1,3,36,4,1,2,3,1,3,0,1,1,2,3,1,1,1
2,4,7,17,4,5,6,1,5,3,0,4,1,3,4,3,1,1
1,1,1,58,4,1,2,3,2,1,0,1,1,3,3,1,1,1
1,1,4,59,4,1,5,3,2,3,0,1,1,3,1,1,1,1
1,2,12,16,4,5,1,3,2,9,0,0,0,0,5,6,9,9
1,1,7,89,4,5,1,3,2,3,0,1,1,2,3,3,1,1
1,1,7,67,4,1,4,3,2,2,0,1,1,2,4,1,1,1
1,4,7,65,4,1,4,3,3,1,0,1,1,0,3,1,1,1
1,1,6,49,4,1,2,3,4,3,0,1,0,3,3,1,1,1
1,1,6,69,4,1,5,3,1,3,0,1,0,4,3,1,1,1
1,2,6,34,4,1,2,3,1,0,3,1,1,2,3,1,1,1
1,2,12,17,4,5,6,3,1,3,0,1,1,2,3,3,1,1
1,2,4,88,4,5,5,3,11,1,0,4,1,2,3,3,1,1
1,2,8,25,4,5,7,3,4,9,0,0,0,0,5,6,9,9
1,1,11,28,4,1,7,3,7,3,0,1,1,4,3,1,1,1
1,4,6,61,4,1,4,3,2,0,3,3,1,3,3,1,1,1
1,4,3,56,1,1,1,2,3,0,2,5,1,3,3,1,1,1
1,4,2,79,4,5,5,3,8,3,0,2,1,2,3,5,2,1
1,3,7,57,4,1,3,3,1,0,3,5,1,5,3,1,3,1
1,2,11,70,4,5,2,3,1,0,3,1,1,3,3,4,1,1
1,2,11,64,4,1,4,3,4,1,0,1,1,2,3,1,1,1
1,1,8,91,4,5,7,3,1,0,3,1,1,3,3,3,1,1
1,4,11,34,4,1,2,1,4,0,3,5,1,3,3,1,1,1
1,2,8,59,4,1,2,3,2,3,0,1,1,0,3,1,1,1
1,2,4,53,4,1,6,3,2,3,0,1,1,3,3,1,1,1
1,3,5,91,1,5,4,3,2,3,0,4,1,2,3,3,1,1
1,1,4,77,4,5,4,3,1,1,0,1,1,1,3,3,1,1
1,1,3,33,4,1,3,3,2,3,0,1,1,2,3,1,1,1
1,2,4,41,1,1,2,2,10,2,0,2,1,3,3,1,1,1
1,1,2,45,4,1,3,3,5,3,0,1,1,2,3,1,1,1
1,4,3,59,4,1,6,3,3,0,2,0,1,5,3,1,1,1
1,2,8,53,4,1,6,3,1,9,0,0,0,0,5,11,9,9
1,2,11,38,4,1,4,2,4,1,0,1,1,2,3,1,1,1
1,2,12,57,4,1,6,2,10,9,0,0,0,0,5,11,9,9
1,2,4,74,2,1,1,2,8,3,0,0,0,2,5,11,9,1
2,4,9,67,4,1,2,3,5,2,0,4,1,3,3,1,1,1
1,3,1,55,4,1,5,3,2,0,3,3,1,2,3,1,1,1
1,1,4,31,4,1,1,3,2,0,5,1,1,2,5,11,9,9
1,1,7,32,4,1,1,1,1,3,0,1,1,3,3,1,1,1
1,1,9,34,4,1,1,3,1,1,0,1,1,2,3,1,1,1
1,2,12,91,4,5,4,2,13,3,0,1,3,1,5,3,1,1
1,2,11,69,4,5,5,2,1,3,0,1,1,3,5,3,1,1
1,2,8,51,4,1,5,3,4,0,3,1,1,3,3,1,1,1
1,2,1,32,4,1,1,3,4,3,0,1,1,2,3,1,1,1
1,2,9,51,4,1,4,3,1,1,0,1,1,2,3,1,1,1
1,2,2,66,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,1,5,65,4,1,6,3,2,1,0,1,1,2,3,1,1,1
1,2,8,51,4,1,5,3,10,0,3,1,1,3,3,1,1,1
1,2,3,67,4,1,5,3,1,3,0,1,1,2,3,1,1,1
1,4,4,30,4,1,1,3,2,0,2,5,1,3,3,1,1,1
1,3,2,88,4,5,4,3,2,3,0,3,1,3,3,3,2,2
1,4,5,26,4,1,1,3,3,2,0,4,1,3,3,1,1,1
1,1,9,64,2,1,4,3,5,0,3,3,1,3,3,1,1,1
1,2,7,49,4,1,4,3,1,1,0,1,1,2,3,1,1,1
1,2,6,55,4,1,2,3,12,3,0,1,1,3,5,1,1,1
1,1,4,70,4,1,4,3,1,0,3,1,1,2,4,1,1,1
1,2,11,85,4,5,2,3,1,0,3,1,1,1,3,3,1,1
1,4,9,11,4,5,2,3,3,2,0,4,1,3,3,5,1,1
1,4,4,35,4,1,5,3,2,3,0,4,1,3,3,1,1,1
1,2,5,24,4,5,2,3,3,0,1,1,1,1,3,6,1,1
1,4,3,78,4,5,5,3,3,0,2,5,1,3,3,6,1,1
1,2,10,94,4,5,2,2,8,0,3,1,1,2,3,3,1,1
1,2,11,30,4,1,4,3,1,9,0,0,0,0,5,11,9,9
1,2,3,50,4,1,2,2,1,3,0,1,1,2,3,1,1,1
1,2,6,71,4,1,2,3,5,3,0,1,1,1,3,1,1,1
1,2,12,47,4,1,3,3,1,9,0,0,0,0,5,11,9,9
1,4,11,81,4,5,3,3,3,9,0,0,1,0,5,4,1,1
1,4,6,7,4,5,5,3,3,0,2,5,1,3,3,5,1,1
1,1,5,29,4,1,4,3,7,1,0,1,1,3,3,1,1,1
1,2,1,33,4,1,1,3,1,1,0,1,1,2,5,1,1,1
1,1,4,72,4,1,3,3,2,3,0,1,1,2,3,1,1,1
1,1,10,58,4,1,3,3,2,0,3,1,1,2,3,1,1,1
1,4,10,67,4,1,2,3,2,3,0,1,1,1,3,1,1,1
1,1,3,13,4,5,6,3,4,0,3,5,1,4,3,3,1,1
1,2,3,79,4,5,6,3,3,3,0,1,1,3,3,3,1,1
1,4,2,55,4,1,5,3,2,2,0,4,1,2,3,1,2,2
1,2,1,47,4,1,7,3,2,1,0,1,1,0,3,1,1,1
1,2,4,50,4,1,2,3,1,2,0,1,1,2,3,1,1,1
1,4,11,59,4,1,5,3,3,0,2,5,1,3,3,1,1,1
1,2,2,45,4,1,6,2,1,3,0,1,1,2,3,1,1,1
1,2,1,67,4,1,4,3,2,0,5,1,1,2,3,1,1,1
1,1,8,42,4,1,2,3,2,0,1,1,1,2,3,1,1,1
1,1,10,2,3,5,1,3,2,0,3,1,1,2,3,3,1,1
1,1,4,70,3,1,4,3,2,1,0,1,1,2,3,1,1,1
1,4,11,23,4,5,6,3,2,3,0,3,1,2,3,6,1,1
2,3,9,84,4,5,3,3,2,0,3,5,1,3,3,6,1,1
1,3,7,75,4,1,6,3,10,0,3,4,1,3,3,1,1,1
1,1,9,29,4,1,4,3,2,0,3,3,1,3,3,1,1,1
1,4,2,63,4,1,7,3,2,3,0,4,0,3,3,1,1,1
1,2,3,34,4,1,2,2,1,1,0,1,1,3,4,1,1,1
1,3,10,73,4,5,3,3,15,0,2,5,1,5,3,3,1,1
1,4,10,57,4,1,6,3,3,1,0,5,1,5,3,1,1,1
1,1,8,47,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,4,11,83,4,5,4,3,4,0,1,5,1,3,3,3,1,1
1,4,2,30,4,1,4,3,8,0,2,5,1,4,3,1,1,1
2,4,8,87,4,5,4,3,4,3,0,4,1,4,3,3,1,1
1,1,7,30,4,1,5,3,2,3,0,1,1,3,4,1,1,1
1,2,6,48,4,1,6,2,1,3,0,1,1,2,3,1,1,1
1,1,11,79,4,5,1,3,1,9,0,0,0,0,5,6,9,9
1,2,4,47,4,1,7,3,8,0,2,2,0,3,3,1,1,1
1,2,11,65,4,1,3,3,1,9,0,0,0,0,5,11,9,9
1,3,2,63,4,1,1,3,2,3,0,1,1,3,3,1,1,1
1,1,6,69,4,1,7,3,5,0,3,1,1,5,4,1,1,1
1,1,5,52,4,1,4,3,2,0,3,1,1,2,3,1,1,1
1,1,2,54,4,1,1,3,2,0,3,1,1,5,3,1,2,2
1,4,7,88,4,5,4,3,10,2,0,2,1,3,3,5,1,1
1,2,11,93,4,5,1,3,1,0,3,1,1,3,3,3,1,1
1,1,4,31,4,1,4,3,1,3,0,1,1,2,3,1,1,1
1,4,1,43,4,1,7,3,3,1,0,5,1,4,3,1,1,1
1,4,11,49,4,1,6,3,3,9,0,0,0,0,5,11,9,9
1,2,12,61,4,1,5,3,1,3,0,1,1,3,3,1,1,1
1,1,7,73,4,1,2,3,2,0,2,1,1,0,3,1,1,1
1,1,1,39,4,1,2,3,13,3,0,1,1,2,3,1,1,1
1,1,10,2,4,5,5,1,2,3,0,1,1,3,3,3,1,1
1,2,3,77,4,5,6,3,3,3,0,1,1,3,3,3,1,1
1,2,1,80,4,5,6,3,1,3,0,1,1,1,3,5,1,1
1,1,1,54,4,1,3,2,1,1,0,1,1,2,3,1,1,1
1,2,5,69,4,1,4,3,4,3,0,1,1,0,3,1,1,1
1,3,1,32,4,1,3,3,2,0,2,5,1,2,3,1,1,1
1,1,2,41,4,1,1,3,2,0,3,1,1,4,3,1,1,1
1,2,6,49,4,1,7,3,2,3,0,1,1,2,3,1,1,1
1,4,10,75,4,5,5,3,1,0,3,1,1,4,3,10,1,1
1,2,3,59,4,1,6,2,3,0,3,1,1,2,4,1,1,1
1,3,9,75,4,1,4,3,2,9,0,0,0,0,5,11,9,9
1,2,6,63,4,1,1,3,2,1,0,1,1,2,3,1,1,1
1,1,3,28,4,1,1,3,2,0,3,1,1,3,3,1,1,1
1,2,1,54,4,1,5,3,3,0,3,1,1,0,3,1,1,1
1,1,7,96,4,5,3,3,1,1,0,1,1,3,3,3,1,1
1,4,6,21,4,5,1,3,8,2,0,4,1,2,3,6,1,1
1,1,1,90,4,5,7,3,2,0,3,1,1,3,3,3,1,1
1,4,4,44,3,1,7,3,3,9,0,0,0,0,5,11,9,9
1,3,7,63,4,1,1,2,2,0,3,1,1,2,3,1,1,1
1,2,10,35,4,1,3,3,1,0,3,1,1,0,3,1,1,1
1,1,7,25,4,1,4,3,2,0,3,3,1,3,3,1,1,1
1,3,3,29,4,1,6,3,2,3,0,1,1,5,3,1,1,6
1,2,2,50,4,1,6,2,1,1,0,1,1,2,3,1,1,1
1,2,11,64,4,1,1,3,1,3,0,1,1,2,4,1,1,1
2,1,5,21,4,5,4,2,5,2,0,1,1,2,3,6,1,1
1,1,3,78,4,5,2,3,1,0,2,1,1,2,3,3,1,1
1,4,12,77,4,5,5,3,2,3,0,5,1,0,3,3,1,1
1,4,8,9,4,5,5,3,8,0,2,5,1,4,3,3,1,1
1,1,4,47,4,1,6,3,2,3,0,1,0,3,3,1,1,1
1,2,6,3,4,5,2,3,2,3,0,1,1,3,3,3,1,1
1,1,5,93,4,5,7,3,1,0,2,1,1,2,3,3,1,1
1,1,2,33,4,1,3,3,4,3,0,3,1,3,3,1,1,2
1,1,3,89,1,5,1,3,2,3,0,1,1,2,3,3,1,1
1,2,11,1,4,5,1,3,2,1,0,1,1,2,3,3,1,1
1,2,1,80,4,5,1,3,1,2,0,1,0,3,4,3,1,1
1,2,11,61,4,1,6,3,15,3,0,1,1,1,3,1,1,1
1,1,7,60,4,1,7,3,2,0,2,2,1,4,3,1,1,1
1,1,3,61,4,1,7,3,2,0,3,1,1,5,3,1,1,1
1,2,10,33,4,1,1,3,2,3,0,1,1,3,3,1,1,1
1,2,4,93,4,5,5,1,1,3,0,1,1,3,4,3,1,1
1,4,9,25,4,5,7,3,4,2,0,4,1,3,3,6,1,1
1,2,10,75,4,5,3,3,1,1,0,1,1,1,3,3,1,1
1,2,4,31,4,1,6,3,2,1,0,1,1,0,3,1,1,1
1,2,3,31,4,1,6,3,7,3,0,1,1,2,3,1,1,1
1,2,5,87,4,5,7,2,2,0,3,2,1,3,4,3,1,1
1,1,2,65,4,1,1,2,1,3,0,1,1,3,4,1,1,1
1,3,4,55,4,1,1,3,2,1,0,4,0,3,3,1,9,1
1,2,5,67,4,1,5,3,2,3,0,1,1,2,3,1,1,1
1,1,11,53,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,2,9,53,4,1,5,3,1,3,0,1,1,4,3,1,1,1
1,2,3,55,4,1,2,3,1,0,4,1,1,2,3,1,1,1
1,2,6,31,4,1,6,3,10,0,3,3,1,5,3,1,1,1
1,1,1,80,4,5,2,3,2,1,0,1,1,0,3,3,1,1
1,4,1,11,4,5,1,1,10,3,0,4,1,3,3,5,2,2
1,3,5,60,4,1,4,3,1,1,0,1,1,2,3,1,1,1
1,1,9,66,4,1,3,3,2,3,0,1,1,2,3,1,1,1
1,2,10,47,4,1,2,3,2,0,2,1,1,3,4,1,1,1
2,4,8,51,4,1,2,3,2,1,0,3,1,2,2,1,1,1
1,1,6,57,4,1,4,3,4,0,2,1,1,2,3,1,1,1
1,3,11,85,4,5,5,3,2,9,0,0,0,0,5,6,9,9
1,2,5,53,4,1,5,3,2,3,0,1,1,3,3,1,1,1
1,2,10,3,4,5,2,3,2,9,0,0,0,0,5,6,9,9
1,4,12,53,4,1,1,2,10,0,2,0,1,4,3,1,1,1
1,1,11,30,4,1,1,3,2,0,3,1,1,3,3,1,1,1
1,1,12,31,4,1,1,3,2,1,0,1,1,3,3,1,1,1
1,2,3,21,4,5,7,3,4,1,0,1,1,2,3,6,1,1
1,4,6,13,4,5,1,3,11,0,3,5,1,4,3,3,1,1
1,1,1,77,4,5,4,3,2,0,3,1,0,3,3,3,1,1
1,2,10,57,3,1,2,3,4,3,0,1,1,0,3,1,1,1
1,2,5,62,4,1,2,3,2,3,0,1,1,3,3,1,1,1
1,4,7,49,4,1,6,2,1,3,0,4,1,3,3,1,1,1
1,2,1,47,4,1,2,3,1,0,3,1,1,4,3,1,1,1
1,2,9,8,4,5,4,3,15,9,0,0,0,0,5,6,9,9
1,1,1,55,4,1,3,3,1,3,0,1,1,3,3,1,1,1
1,2,2,81,4,5,5,3,2,3,0,1,1,2,3,3,1,1
1,4,5,26,1,1,4,3,8,0,3,5,1,5,3,1,1,1
1,4,1,95,4,5,4,3,8,0,5,7,1,5,5,3,1,1
1,2,9,8,1,5,6,3,8,9,0,0,1,0,3,3,1,1
1,4,11,72,4,5,4,3,10,9,0,0,0,0,5,6,9,9
1,4,12,53,4,1,5,3,2,0,2,7,1,4,3,1,1,1
1,1,7,52,4,1,4,2,4,1,0,1,1,0,3,1,1,1
1,2,1,69,4,5,6,1,1,0,3,3,1,4,3,3,1,1
1,3,7,87,4,5,7,3,2,0,3,1,1,3,3,3,1,1
1,4,10,21,4,5,6,2,5,2,0,5,1,4,3,3,1,1
1,4,7,63,4,1,6,3,1,0,3,1,1,4,3,1,1,1
1,3,1,49,4,1,4,3,2,0,3,2,1,5,3,1,1,1
1,1,12,75,4,5,7,3,2,2,0,3,1,1,3,3,1,1
1,2,4,81,4,5,6,3,10,2,0,4,1,3,3,4,1,1
1,4,7,83,4,5,2,3,8,0,5,2,1,2,3,3,1,1
1,4,2,53,4,1,1,3,13,2,0,2,1,3,3,1,1,1
1,4,4,94,4,5,5,3,11,0,2,5,1,0,3,3,1,1
1,1,9,59,2,1,4,3,2,0,3,1,1,3,3,1,1,1
1,2,5,77,2,1,2,3,1,3,0,1,1,3,3,1,1,1
1,1,2,47,4,1,1,3,1,0,3,1,1,3,3,1,1,1
1,3,1,90,4,5,5,3,3,0,2,5,1,2,3,3,1,1
1,2,7,62,4,1,6,3,5,0,2,1,1,3,3,1,1,9
1,1,4,21,2,5,2,3,3,3,0,1,1,2,3,6,1,1
1,1,6,66,4,1,3,3,2,1,0,1,1,3,3,1,1,1
1,2,9,34,4,1,4,3,1,3,0,1,1,4,3,1,1,1
1,1,6,25,4,1,1,3,2,0,1,2,1,4,3,1,1,1
1,2,6,80,4,5,4,3,4,0,3,1,1,3,3,6,1,1
1,4,3,56,4,1,2,3,6,0,2,5,1,4,3,1,1,1
1,2,9,29,4,1,3,3,1,2,0,1,1,0,3,1,1,1
1,2,7,47,4,1,1,2,15,0,2,3,1,4,3,1,1,1
1,2,3,73,4,5,6,1,5,3,0,3,1,3,3,10,1,1
1,1,9,42,4,1,1,3,2,3,0,1,1,2,3,1,1,1
1,3,10,63,4,1,7,3,2,0,3,4,1,2,3,1,1,1
1,1,11,76,4,5,3,2,1,0,3,1,1,2,3,3,1,1
1,1,4,82,3,5,6,3,1,3,0,1,1,3,3,3,1,1
2,4,1,67,4,1,7,2,5,2,0,4,1,3,3,11,1,2
1,1,7,67,4,1,7,3,3,0,2,1,1,0,1,1,1,1
1,1,8,47,4,1,4,2,4,0,2,1,1,2,3,1,1,1
1,2,4,67,4,1,1,3,1,3,0,1,1,0,3,1,1,1
1,2,10,33,3,1,1,3,1,3,0,1,1,3,3,1,1,1
1,2,3,69,4,1,3,3,2,2,0,2,1,4,3,1,1,1
1,1,2,44,4,1,4,3,2,3,0,1,1,3,3,1,1,1
1,2,1,38,4,1,3,3,4,0,2,1,1,1,3,1,1,1
1,4,8,77,4,1,5,2,3,0,2,4,1,3,4,1,1,1
1,2,4,33,4,1,1,3,1,3,0,1,1,1,3,1,1,2
1,1,7,73,4,1,1,3,1,0,2,1,1,3,3,1,1,1
1,2,1,59,4,1,6,1,5,3,0,1,3,2,4,1,1,1
1,2,9,73,4,1,4,3,5,0,4,1,1,2,3,1,1,1
1,1,2,88,4,5,2,3,2,0,2,5,1,3,3,3,1,1
1,4,10,32,3,1,2,3,5,2,0,4,1,2,5,1,2,2
1,4,9,69,4,1,2,3,4,1,0,5,1,3,3,1,1,1
1,2,9,63,4,1,5,3,1,3,0,1,1,3,3,1,1,1
1,1,7,75,4,1,4,3,2,0,3,1,1,2,3,1,1,1
1,2,5,40,4,1,3,3,1,0,3,1,1,1,3,1,1,1
1,3,10,43,4,1,1,3,2,0,3,5,1,4,3,1,1,1
1,1,8,74,4,1,5,3,1,3,0,1,1,3,3,1,1,1
1,2,6,56,4,1,4,3,15,1,0,1,1,2,3,1,1,1
1,2,11,27,4,1,6,3,2,9,0,0,0,0,5,11,9,9
1,1,6,49,4,1,4,3,3,0,3,1,1,4,3,1,1,1
2,4,3,87,4,5,1,3,5,3,0,4,1,3,3,3,1,1
1,2,2,42,4,1,6,3,2,3,0,1,1,2,3,1,1,1
1,2,11,37,4,1,6,3,1,3,0,1,1,3,3,11,1,1
1,2,3,27,4,5,3,2,1,1,0,1,1,2,3,6,1,1
1,2,2,81,4,5,3,3,1,0,3,1,1,3,3,3,1,1
1,1,8,85,4,5,2,3,1,3,0,1,1,2,3,4,1,1
1,1,5,68,4,1,2,3,1,0,3,1,1,3,3,1,1,1
1,4,7,2,4,5,6,3,4,0,3,5,1,3,4,3,1,1
1,1,8,79,4,5,3,3,2,0,3,1,1,4,3,3,1,1
1,1,9,76,4,5,7,3,5,9,0,0,0,0,5,6,9,9
1,1,11,58,4,1,4,3,1,0,3,1,1,2,3,1,1,1
1,1,6,73,4,1,6,3,5,3,0,1,1,3,3,1,1,1
1,4,4,67,2,1,1,3,4,0,2,5,1,4,3,1,1,1
2,4,8,36,4,1,6,3,2,3,0,1,1,4,3,1,1,1
1,1,1,68,4,5,2,3,3,3,0,3,1,3,3,6,1,1
1,3,12,65,4,1,7,3,2,0,3,5,1,2,5,1,1,1
1,1,11,58,4,1,6,3,1,0,3,1,1,3,3,1,1,1
1,1,3,67,4,1,5,3,1,0,3,1,1,5,3,1,1,1
1,2,10,35,4,1,3,3,4,1,0,1,1,3,3,1,1,1
1,4,5,83,4,5,1,3,2,0,3,4,1,3,4,3,1,1
1,4,4,34,4,1,4,3,3,3,0,5,1,5,3,1,1,1
1,4,7,66,4,1,5,3,17,9,0,0,0,0,5,11,9,9
1,2,12,69,4,5,3,2,12,1,0,1,1,3,3,6,1,1
1,4,10,7,1,5,5,1,5,2,0,4,1,3,3,3,1,1
2,3,1,57,4,1,3,3,2,0,2,4,1,4,3,1,2,2
1,2,3,87,4,5,3,2,1,0,3,1,1,2,3,3,1,1
1,2,11,58,4,1,5,2,1,3,0,1,1,3,3,1,1,1
1,2,10,76,4,5,3,3,3,1,0,1,1,4,3,6,1,1
1,2,4,69,4,1,4,3,3,3,0,1,1,3,3,1,1,1
1,1,2,88,4,5,6,3,1,0,3,1,1,3,3,3,1,1
1,1,8,71,4,1,1,2,2,1,0,1,1,3,3,1,1,1
1,1,4,32,4,1,3,3,1,0,3,1,1,2,3,1,1,1
1,2,8,65,4,1,4,3,18,0,2,1,1,3,4,1,1,1
1,2,7,63,4,1,6,3,15,3,0,1,1,2,3,1,1,1
1,3,7,70,4,1,6,3,2,0,3,3,1,5,3,1,1,1
1,2,9,71,4,1,7,3,1,3,0,1,1,2,3,1,1,1
2,2,1,35,4,1,6,3,5,3,0,1,1,3,3,1,1,1
2,4,4,65,4,1,1,3,10,2,0,4,1,3,4,1,1,2
1,1,4,57,4,1,1,3,5,0,5,1,1,3,3,1,1,1
1,2,3,33,4,1,2,3,1,0,1,1,1,2,5,11,9,9
1,2,6,49,4,1,5,3,8,1,0,1,1,2,3,1,1,5
1,1,7,27,4,1,6,3,2,0,3,1,1,2,3,1,1,1
1,1,3,32,4,1,5,3,1,1,0,1,1,1,3,1,1,1
1,2,5,70,4,1,4,3,1,3,0,1,1,2,3,1,1,1
1,2,5,71,4,1,7,3,4,0,3,1,1,3,3,1,1,1
1,2,8,57,4,1,7,2,10,9,0,0,0,0,5,11,9,9
1,2,9,53,4,1,1,3,2,1,0,1,1,0,3,1,1,1
1,2,10,65,4,1,3,3,5,3,0,1,1,3,1,1,1,1
1,4,9,12,4,5,6,3,4,9,0,0,0,0,5,6,9,9
1,4,2,32,4,1,4,2,2,2,0,4,1,3,1,1,1,1
1,2,6,78,4,1,7,3,2,2,0,1,1,3,3,1,1,1
1,2,4,57,4,1,6,3,2,3,0,1,1,3,3,1,1,1
1,1,7,55,4,1,1,3,11,3,0,1,1,3,3,1,1,1
1,2,11,20,4,5,6,3,10,2,0,1,1,3,3,3,1,1
1,2,6,39,4,1,5,3,5,0,1,1,1,3,3,1,1,1
1,2,3,85,2,5,5,3,1,3,0,1,1,2,1,3,1,1
1,2,8,51,4,1,3,3,1,0,2,1,1,1,3,1,1,1
1,1,2,82,4,5,5,3,4,0,3,1,1,4,3,3,1,1
1,4,4,40,4,1,1,3,3,3,0,3,1,4,3,1,1,1
2,4,12,79,4,5,4,3,5,2,0,3,1,3,3,5,1,1
1,2,6,23,4,5,1,3,7,0,5,1,1,4,3,6,1,1
1,2,9,59,4,1,2,2,11,0,1,1,1,4,3,1,1,1
1,1,2,71,4,5,3,3,2,3,0,1,1,3,3,3,1,1
1,2,7,42,4,1,2,3,4,0,2,2,1,5,5,1,1,1
1,2,5,59,4,1,4,3,1,1,0,1,1,3,3,1,1,1
1,1,5,87,4,5,1,2,5,0,2,1,1,5,3,3,1,1
1,2,4,46,4,1,6,3,1,0,2,1,1,2,3,1,1,1
1,2,4,91,4,5,5,3,2,3,0,1,1,2,5,3,1,1
1,4,2,61,4,1,3,3,5,1,0,4,1,3,3,1,2,2
1,4,3,33,2,1,5,3,3,3,0,5,0,5,3,1,1,1
2,2,8,43,4,1,5,3,7,3,0,1,1,0,3,1,1,1
1,4,8,58,4,1,6,3,5,3,0,1,1,5,3,1,1,1
1,2,3,79,4,5,1,3,2,0,3,1,1,2,3,3,1,1
1,4,7,85,4,5,1,3,2,0,2,5,1,3,3,3,1,1
1,3,8,92,4,5,7,3,5,3,0,4,1,3,3,3,1,1
1,1,9,38,4,1,3,3,2,0,2,1,1,3,3,1,1,1
